timestamp,model_name,model_size_gb,params_b,test_type,prompt_size,tokens_per_second,std_dev,quantization,hardware_slug,hardware_make,hardware_model,hardware_cpu,hardware_mem_gb,hardware_gpu,environment_os,model_path
2025-11-17T17:43:24.163562,Qwen3-Coder-30B-A3B-Instruct-MLX-4bit,16.01017401739955,24.015261026099324,pp4096,4096,410.6881157469021,0.0,4bit,mbp_m5,Apple,MacBook Pro,M5,32,M5,macOS Tahoe,/Users/alex/.cache/lm-studio/models/lmstudio-community/Qwen3-Coder-30B-A3B-Instruct-MLX-4bit
2025-11-17T17:43:24.163562,Qwen3-Coder-30B-A3B-Instruct-MLX-4bit,16.01017401739955,24.015261026099324,pp4096,4096,411.14909850901995,0.0,4bit,mbp_m5,Apple,MacBook Pro,M5,32,M5,macOS Tahoe,/Users/alex/.cache/lm-studio/models/lmstudio-community/Qwen3-Coder-30B-A3B-Instruct-MLX-4bit
2025-11-17T17:43:24.163562,Qwen3-Coder-30B-A3B-Instruct-MLX-4bit,16.01017401739955,24.015261026099324,pp4096,4096,411.003179536768,0.0,4bit,mbp_m5,Apple,MacBook Pro,M5,32,M5,macOS Tahoe,/Users/alex/.cache/lm-studio/models/lmstudio-community/Qwen3-Coder-30B-A3B-Instruct-MLX-4bit
2025-11-17T17:43:24.163562,Qwen3-Coder-30B-A3B-Instruct-MLX-4bit,16.01017401739955,24.015261026099324,pp8192,8192,358.170876199615,0.0,4bit,mbp_m5,Apple,MacBook Pro,M5,32,M5,macOS Tahoe,/Users/alex/.cache/lm-studio/models/lmstudio-community/Qwen3-Coder-30B-A3B-Instruct-MLX-4bit
2025-11-17T17:43:24.163562,Qwen3-Coder-30B-A3B-Instruct-MLX-4bit,16.01017401739955,24.015261026099324,pp8192,8192,358.15542884622954,0.0,4bit,mbp_m5,Apple,MacBook Pro,M5,32,M5,macOS Tahoe,/Users/alex/.cache/lm-studio/models/lmstudio-community/Qwen3-Coder-30B-A3B-Instruct-MLX-4bit
2025-11-17T17:43:24.163562,Qwen3-Coder-30B-A3B-Instruct-MLX-4bit,16.01017401739955,24.015261026099324,pp8192,8192,358.3882633110841,0.0,4bit,mbp_m5,Apple,MacBook Pro,M5,32,M5,macOS Tahoe,/Users/alex/.cache/lm-studio/models/lmstudio-community/Qwen3-Coder-30B-A3B-Instruct-MLX-4bit
2025-11-17T17:43:24.163562,Qwen3-Coder-30B-A3B-Instruct-MLX-4bit,16.01017401739955,24.015261026099324,pp8192,8192,358.4319307834086,0.0,4bit,mbp_m5,Apple,MacBook Pro,M5,32,M5,macOS Tahoe,/Users/alex/.cache/lm-studio/models/lmstudio-community/Qwen3-Coder-30B-A3B-Instruct-MLX-4bit
2025-11-17T17:43:24.163562,Qwen3-Coder-30B-A3B-Instruct-MLX-4bit,16.01017401739955,24.015261026099324,pp8192,8192,358.3490014194316,0.0,4bit,mbp_m5,Apple,MacBook Pro,M5,32,M5,macOS Tahoe,/Users/alex/.cache/lm-studio/models/lmstudio-community/Qwen3-Coder-30B-A3B-Instruct-MLX-4bit
2025-11-17T17:43:24.163562,Qwen3-Coder-30B-A3B-Instruct-MLX-4bit,16.01017401739955,24.015261026099324,pp16384,16384,268.27454936683256,0.0,4bit,mbp_m5,Apple,MacBook Pro,M5,32,M5,macOS Tahoe,/Users/alex/.cache/lm-studio/models/lmstudio-community/Qwen3-Coder-30B-A3B-Instruct-MLX-4bit
2025-11-17T17:43:24.163562,Qwen3-Coder-30B-A3B-Instruct-MLX-4bit,16.01017401739955,24.015261026099324,pp16384,16384,278.9320258163185,0.0,4bit,mbp_m5,Apple,MacBook Pro,M5,32,M5,macOS Tahoe,/Users/alex/.cache/lm-studio/models/lmstudio-community/Qwen3-Coder-30B-A3B-Instruct-MLX-4bit
2025-11-17T17:43:24.163562,Qwen3-Coder-30B-A3B-Instruct-MLX-4bit,16.01017401739955,24.015261026099324,pp16384,16384,281.8375132423477,0.0,4bit,mbp_m5,Apple,MacBook Pro,M5,32,M5,macOS Tahoe,/Users/alex/.cache/lm-studio/models/lmstudio-community/Qwen3-Coder-30B-A3B-Instruct-MLX-4bit
2025-11-17T17:43:24.163562,Qwen3-Coder-30B-A3B-Instruct-MLX-4bit,16.01017401739955,24.015261026099324,pp16384,16384,281.7964223127234,0.0,4bit,mbp_m5,Apple,MacBook Pro,M5,32,M5,macOS Tahoe,/Users/alex/.cache/lm-studio/models/lmstudio-community/Qwen3-Coder-30B-A3B-Instruct-MLX-4bit
2025-11-17T17:43:24.163562,Qwen3-Coder-30B-A3B-Instruct-MLX-4bit,16.01017401739955,24.015261026099324,pp16384,16384,281.77553454362874,0.0,4bit,mbp_m5,Apple,MacBook Pro,M5,32,M5,macOS Tahoe,/Users/alex/.cache/lm-studio/models/lmstudio-community/Qwen3-Coder-30B-A3B-Instruct-MLX-4bit
