timestamp,filename,iteration,prompt_token_count,response_time,success,response_token_count,tokens_per_second,model,llm_url,base_model,quantization,hardware,backend,runtime,hardware_slug,hardware_make,hardware_model,hardware_cpu,hardware_mem_gb,hardware_gpu,environment_os,schema_version
2025-08-09T11:35:27.952323,short_simple_greeting_1t.txt,5,1,0.2847075462341308,True,12,42.14851400577817,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int8,linux_x86_64,vulkan,lmstudio,fw_desktop_ai395,Framework,Framework Desktop,AMD Ryzen AI 9 HX 395,16,AMD Radeon 890M,Linux,3
2025-08-09T11:35:33.137810,short_simple_greeting_request1_8t.txt,1,8,0.1839046478271484,True,1,5.4376004729358325,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int8,linux_x86_64,vulkan,lmstudio,fw_desktop_ai395,Framework,Framework Desktop,AMD Ryzen AI 9 HX 395,16,AMD Radeon 890M,Linux,3
2025-08-09T11:35:35.199029,short_simple_greeting_request1_8t.txt,2,8,0.060647964477539,True,1,16.48859955341699,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int8,linux_x86_64,vulkan,lmstudio,fw_desktop_ai395,Framework,Framework Desktop,AMD Ryzen AI 9 HX 395,16,AMD Radeon 890M,Linux,3
2025-08-09T11:35:37.262192,short_simple_greeting_request1_8t.txt,3,8,0.062549352645874,True,1,15.987375691344802,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int8,linux_x86_64,vulkan,lmstudio,fw_desktop_ai395,Framework,Framework Desktop,AMD Ryzen AI 9 HX 395,16,AMD Radeon 890M,Linux,3
2025-08-09T11:35:39.322344,short_simple_greeting_request1_8t.txt,4,8,0.0594666004180908,True,1,16.816162231728683,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int8,linux_x86_64,vulkan,lmstudio,fw_desktop_ai395,Framework,Framework Desktop,AMD Ryzen AI 9 HX 395,16,AMD Radeon 890M,Linux,3
2025-08-09T11:35:41.383406,short_simple_greeting_request1_8t.txt,5,8,0.0602154731750488,True,1,16.60702718540398,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int8,linux_x86_64,vulkan,lmstudio,fw_desktop_ai395,Framework,Framework Desktop,AMD Ryzen AI 9 HX 395,16,AMD Radeon 890M,Linux,3
2025-08-09T11:35:46.695202,short_simple_math_8t.txt,1,8,0.3104236125946045,True,7,22.54983099221128,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int8,linux_x86_64,vulkan,lmstudio,fw_desktop_ai395,Framework,Framework Desktop,AMD Ryzen AI 9 HX 395,16,AMD Radeon 890M,Linux,3
2025-08-09T11:35:48.882651,short_simple_math_8t.txt,2,8,0.1865475177764892,True,7,37.52395144912626,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int8,linux_x86_64,vulkan,lmstudio,fw_desktop_ai395,Framework,Framework Desktop,AMD Ryzen AI 9 HX 395,16,AMD Radeon 890M,Linux,3
2025-08-09T11:35:51.071488,short_simple_math_8t.txt,3,8,0.1879773139953613,True,7,37.238536136188955,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int8,linux_x86_64,vulkan,lmstudio,fw_desktop_ai395,Framework,Framework Desktop,AMD Ryzen AI 9 HX 395,16,AMD Radeon 890M,Linux,3
2025-08-09T11:35:53.257721,short_simple_math_8t.txt,4,8,0.1853675842285156,True,7,37.76280534233326,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int8,linux_x86_64,vulkan,lmstudio,fw_desktop_ai395,Framework,Framework Desktop,AMD Ryzen AI 9 HX 395,16,AMD Radeon 890M,Linux,3
2025-08-09T11:35:55.441649,short_simple_math_8t.txt,5,8,0.1830074787139892,True,7,38.24980295444567,qwen3-coder-30b-a3b-instruct@q8_0,http://127.0.0.1:1234/v1/chat/completions,qwen3-coder-30b,int8,linux_x86_64,vulkan,lmstudio,fw_desktop_ai395,Framework,Framework Desktop,AMD Ryzen AI 9 HX 395,16,AMD Radeon 890M,Linux,3
